Sentence,JSON
@VirginAmerica always!!! Xoxo,"{""reasoning"": ""The sentiment is positive based on the content of the tweet."", ""sentiment"": 1.0, ""confidence"": 0.7}"
@VirginAmerica why can't we book seats on your flights when we buy them or even during check in? Creates so much anxiety! #frustrated,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@VirginAmerica You'd think paying an extra $100 bucks RT for luggage might afford you hiring an extra hand at @sfo #lame,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 0.65}"
@VirginAmerica best customer service rep in the world! #irmafromDallas takes the cake!!!,"{""reasoning"": ""The sentiment is positive based on the content of the tweet."", ""sentiment"": 1.0, ""confidence"": 1.0}"
@VirginAmerica Can you find us a flt out of LAX that is sooner than midnight on Monday? That would be great customer service 😃,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 0.35}"
@VirginAmerica please provide status for flight 769.  I cant imagine it's on time as the Web indicates  dude to weather here and/or Dallas,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 0.69}"
@VirginAmerica you have amazing staff &amp; super helpful as I just ran the @WaltDisneyWorld #PrincessHalf they have spoiled me with comfort!!!,"{""reasoning"": ""The sentiment is positive based on the content of the tweet."", ""sentiment"": 1.0, ""confidence"": 1.0}"
"@VirginAmerica I paid the premium to fly you across the country, you Cancelled Flight my flight and offer no check fee or upgrade love? Sad face :(","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@VirginAmerica question: is it not possible to book a seat for an infant under 2? It's not giving me the option but we want a seat for him.,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 0.68}"
Always have it together!!! You're welcome! RT @VirginAmerica: @jessicajaymes You're so welcome.,"{""reasoning"": ""The sentiment is positive based on the content of the tweet."", ""sentiment"": 1.0, ""confidence"": 1.0}"
@virginamerica #flight home to #dc #sunset #globe in' #backtowinter back to #work! #refreshed http://t.co/VX9vBCTdLf,"{""reasoning"": ""The sentiment is positive based on the content of the tweet."", ""sentiment"": 1.0, ""confidence"": 1.0}"
.@VirginAmerica I don't understand why you need a DM to give me an answer on if you have a damaged luggage policy.,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
.@VirginAmerica does that mean you don't have a policy for destroyed luggage?,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@VirginAmerica is there special assistance if I travel alone w/2 kids and 1 infant? Priority boarding?,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 1.0}"
@VirginAmerica thank you for checking in. tickets are purchased and customer is happy ;-),"{""reasoning"": ""The sentiment is positive based on the content of the tweet."", ""sentiment"": 1.0, ""confidence"": 1.0}"
@VirginAmerica is your website ever coming back online?,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 1.0}"
"@VirginAmerica  - Is Flight 713 from Love Field to SFO definitely Cancelled Flightled for Monday, February 23?","{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 0.67}"
@VirginAmerica Is flight 0769 out of LGA to DFW on time?,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 1.0}"
@VirginAmerica my drivers license is expired by a little over a month. Can I fly Friday morning using my expired license?,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 1.0}"
@VirginAmerica having problems Flight Booking Problems on the web site. keeps giving me an error and to contact by phone.  phone is 30 minute wait.,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@VirginAmerica How do I reschedule my Cancelled Flightled flights online? The change button is greyed out!,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 0.66}"
"@VirginAmerica I rang, but there is a wait for 35 minutes!! I can book the same ticket through a vendor, fix your site","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"@VirginAmerica got a flight (we were told) for 4:50 today..,checked my email and its for 4;50 TOMORROW. This is unacceptable.","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"@VirginAmerica our flight into lga was Cancelled Flighted. We're stuck in Dallas. I called to reschedule, told I could get a flight for today...(1/2)","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@virginamerica why don't any of the pairings include red wine?! Only white is offered :( #redwineisbetter,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@VirginAmerica is the website down?,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 0.65}"
@VirginAmerica - Your site seems a little wonked right now. May want to have a look. Tried on two browsers. No CSS? http://t.co/8qsQMM7KF2,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 0.68}"
@VirginAmerica I'm disappointed that the agent at the designated silver status check in line @Dulles_Airport closed to assist all pasengers,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@VirginAmerica Plans to Include Austin to its Dallas Route - TopNews Arab #Emirates http://t.co/aqZWecOkk2,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 1.0}"
@VirginAmerica Is it normal to receive no reply from Central Baggage #baggageissues #smh,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@VirginAmerica at Logan airport and waiting to checkin for my 9am flight. Checkin desk not open !!!!! Why?!,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@VirginAmerica to jump into the Dallas-Austin market - @Dallas_News http://t.co/EwwGi97gdx,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 1.0}"
"@VirginAmerica Beats EPS Views, Takes On #SouthwestAir VA LUV - Investor's Business Daily http://t.co/FLwmGDAHxu","{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 1.0}"
@VirginAmerica Lister to my show my on Monday 1230 130,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 1.0}"
@VirginAmerica to begin Dallas-Austin #flights in April - 88.9 KETR http://t.co/SSUVWwkyHH,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 1.0}"
"@VirginAmerica congrats, you just got all my business from EWR to SFO/LAX. Fuck you @united fl1289 SFO/EWR was the clincher...","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@VirginAmerica  I applied over 2 weeks ago. Haven't heard back and I'm flying this week #disappointed,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@VirginAmerica I'd love to know what your policy is for damaged luggage.,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 0.68}"
@VirginAmerica Thank you for the follow,"{""reasoning"": ""The sentiment is positive based on the content of the tweet."", ""sentiment"": 1.0, ""confidence"": 1.0}"
@VirginAmerica - too many apologies! You r the worse airlines! Don't even respond to your cudtomers,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@VirginAmerica shame on VA for making people spend money in stranded cities when other airlines are landing at JFK! Who will reimburse me?,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@VirginAmerica @TTINAC11 I DM you,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 0.67}"
@VirginAmerica can you please have flights in  SJC ? I have no choice but to fly Southwest to Vegas 😩😭,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 0.69}"
@VirginAmerica too bad you say it takes 10 to 14 days via YOUR confirmation email. When I inquired after 3 weeks you claim 6 to 8 weeks!,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@VirginAmerica Flight from BOS &gt; LAS tomorrow was Cancelled Flightled. No notification; wait times are 1+ hour. Will you rebook on another airline?,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 0.68}"
😎 RT @VirginAmerica: You’ve met your match. Got status on another airline? Upgrade (+restr): http://t.co/RHKaMx9VF5. http://t.co/PYalebgkJt,"{""reasoning"": ""The sentiment is positive based on the content of the tweet."", ""sentiment"": 1.0, ""confidence"": 0.36}"
@VirginAmerica Only way to fly! #Elevate #Gold,"{""reasoning"": ""The sentiment is positive based on the content of the tweet."", ""sentiment"": 1.0, ""confidence"": 1.0}"
@VirginAmerica If only you guys had flights from CMH.,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 0.65}"
"@VirginAmerica a lot of ""apologies"" being thrown out to customers from what I can see.Very sad. Thanks for nothing. Worst airline ever.","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@VirginAmerica  for all my flight stuff wrong and did nothing about it. Had #worst #flight ever,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@VirginAmerica Having an issue finding a missing item on a plane. Can you help me find which airport my plane headed to next?,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 0.67}"
@VirginAmerica you will match my #AmericanAirlines status? Cool!,"{""reasoning"": ""The sentiment is positive based on the content of the tweet."", ""sentiment"": 1.0, ""confidence"": 0.68}"
“@VirginAmerica:You've met your match.Got status on another airline? Upgrade : http://t.co/H952rDKTqy” @asarco_ES_ar ? 🙉,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 0.69}"
@VirginAmerica trying to book a flight with you guys and your website won't let me... about to lose my business,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@VirginAmerica you suck!,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@VirginAmerica thanks!,"{""reasoning"": ""The sentiment is positive based on the content of the tweet."", ""sentiment"": 1.0, ""confidence"": 1.0}"
@VirginAmerica Just DM'd. Same issue persisting.,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@VirginAmerica Because we never rec'd Cancelled Flightlation notice we were left w no options to fly out of PS. Driving to LA for a red eye Mon w kids,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
